InstitutionCode,CollectionCode,CatalogNumber,IndividualCount,ScientificName,Family,PreparationType,Tissues,Latitude,Longitude,CoordinateUncertaintyInMeters,HorizontalDatum,Country,StateProvince,County,Island,IslandGroup,Locality,VerbatimElevation,VerbatimDepth,YearCollected,MonthCollected,DayCollected,Collector,GeorefMethod,LatLongComments,BasisOfRecord,Remarks,DateLastModified
TU,Fish,184724,173,Notropis atherinoides,Cyprinidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. above LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184736,103,Cyprinella venusta,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184738,1,Gambusia affinis,Poeciliidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184737,142,Pimephales vigilax,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184734,31,Notropis atherinoides,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184743,2,Percina vigil,Percidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184740,1,Micropterus salmoides,Centrarchidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184732,1,Carpiodes velifer,Catostomidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184733,32,Hybognathus nuchalis,Cyprinidae,,,30.7825,-89.82027,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 1.0 mi. below LA Hwy. 10.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184746,58,Notropis atherinoides,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite mouth of Coburn Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184750,39,Pimephales vigilax,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite mouth of Coburn Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184749,27,Cyprinella venusta,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite mouth of Coburn Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184744,80,Hybognathus nuchalis,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite mouth of Coburn Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184753,1,Micropterus salmoides,Centrarchidae,,,30.77611,-89.82777,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite mouth of Coburn Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184765,2,Micropterus salmoides,Centrarchidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184758,66,Notropis atherinoides,Cyprinidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184764,1,Lepomis megalotis,Centrarchidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184762,1,Pimephales vigilax,Cyprinidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184756,1,Carpiodes velifer,Catostomidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184761,62,Cyprinella venusta,Cyprinidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184757,118,Hybognathus nuchalis,Cyprinidae,,,30.77611,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank opposite Bogalusa Creek.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184777,9,Lepomis megalotis,Centrarchidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184772,55,Pimephales vigilax,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184773,36,Cyprinella venusta,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184782,5,Percina vigil,Percidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184769,18,Notropis atherinoides,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184776,1,Gambusia affinis,Poeciliidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184767,50,Hybognathus nuchalis,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Landing.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184794,1,Micropterus salmoides,Centrarchidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184789,70,Cyprinella venusta,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184786,34,Notropis atherinoides,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184790,25,Pimephales vigilax,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184791,1,Gambusia affinis,Poeciliidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184784,267,Hybognathus nuchalis,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184804,74,Cyprinella venusta,Cyprinidae,,,30.73694,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184798,6,Carpiodes velifer,Catostomidae,,,30.73694,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184801,8,Notropis atherinoides,Cyprinidae,,,30.73694,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184799,204,Hybognathus nuchalis,Cyprinidae,,,30.73694,-89.82694,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at River Mile 54.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184820,4,Lepomis megalotis,Centrarchidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184812,6,Notropis atherinoides,Cyprinidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184823,1,Percina vigil,Percidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184813,1,Pimephales vigilax,Cyprinidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184809,1,Carpiodes velifer,Catostomidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184814,321,Cyprinella venusta,Cyprinidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,184810,104,Hybognathus nuchalis,Cyprinidae,,,30.70389,-89.84472,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank just below Pools Bluff Sill.,,,1997,10,12,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185185,90,Cyprinella venusta,Cyprinidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185195,1,Micropterus salmoides,Centrarchidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185187,18,Hybognathus nuchalis,Cyprinidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185188,7,Notropis atherinoides,Cyprinidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185184,2,Carpiodes velifer,Catostomidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185194,5,Ictalurus punctatus,Ictaluridae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185193,229,Pimephales vigilax,Cyprinidae,,,30.79722,-89.81861,,,United States of America,Louisiana,Washington,,,Pearl River along left bank 0.5 mi. above LA Hwy. 10.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185200,40,Cyprinella venusta,Cyprinidae,,,30.79222,-89.82195,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at LA Hwy 10 boat ramp.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185209,210,Pimephales vigilax,Cyprinidae,,,30.79222,-89.82195,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at LA Hwy 10 boat ramp.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185210,4,Ictalurus punctatus,Ictaluridae,,,30.79222,-89.82195,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at LA Hwy 10 boat ramp.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185204,50,Notropis atherinoides,Cyprinidae,,,30.79222,-89.82195,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at LA Hwy 10 boat ramp.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185202,122,Hybognathus nuchalis,Cyprinidae,,,30.79222,-89.82195,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at LA Hwy 10 boat ramp.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185412,18,Pimephales vigilax,Cyprinidae,,,30.78444,-89.81973,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below LA Hwy. 10,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185407,1,Carpiodes velifer,Catostomidae,,,30.78444,-89.81973,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below LA Hwy. 10,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185409,1,Hybognathus nuchalis,Cyprinidae,,,30.78444,-89.81973,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below LA Hwy. 10,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185413,3,Ictalurus punctatus,Ictaluridae,,,30.78444,-89.81973,,,United States of America,Louisiana,Washington,,,Pearl River along right bank 0.5 mi. below LA Hwy. 10,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185213,3,Cyprinella venusta,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River along left bank opposite Coburn Creek,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185215,3,Notropis atherinoides,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River along left bank opposite Coburn Creek,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185220,1,Ictalurus punctatus,Ictaluridae,,,30.77611,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River along left bank opposite Coburn Creek,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185219,51,Pimephales vigilax,Cyprinidae,,,30.77611,-89.82777,,,United States of America,Louisiana,Washington,,,Pearl River along left bank opposite Coburn Creek,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185415,668,Cyprinella venusta,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185416,43,Hybognathus nuchalis,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185421,1,Gambusia affinis,Poeciliidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185419,25,Pimephales vigilax,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185417,43,Notropis atherinoides,Cyprinidae,,,30.76222,-89.83111,,,United States of America,Louisiana,Washington,,,Pearl River along right bank at Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185376,36,Cyprinella venusta,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185384,6,Ictalurus punctatus,Ictaluridae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185383,11,Pimephales vigilax,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185379,32,Notropis atherinoides,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185389,5,Percina vigil,Percidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185375,4,Carpiodes velifer,Catostomidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185377,8,Hybognathus nuchalis,Cyprinidae,,,30.75444,-89.82722,,,United States of America,Mississippi,Pearl River,,,Pearl River along left bank at second bend below Richardson Ldg.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185232,41,Pimephales vigilax,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185233,1,Ictalurus punctatus,Ictaluridae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185241,3,Percina vigil,Percidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185224,9,Cyprinella venusta,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185225,1,Hybognathus nuchalis,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
TU,Fish,185226,9,Notropis atherinoides,Cyprinidae,,,30.74195,-89.82528,,,United States of America,Louisiana,Washington,,,Pearl River along right bank two bends above River Mile 54.,,,1998,1,24,R.D. & J.S. Suttkus,,,PreservedSpecimen,,
